horse_id,horse_name,sex,trainer,trainer_id,sire,sire_id,dam,dam_id,sire_of_dam,bms_id,owner,breeder,total_prize,sire_birth_year,dam_birth_year,bms_birth_year
2025107843,ビーチパーティーの2025,牡,,,ムーンヴィグラス,2016100980,ビーチパーティー,2007102879,ゼンノロブロイ,2000101517,,長谷川牧場,0.0,2016.0,2007.0,2000.0
2025107842,ヒドゥンヴェールの2025,牡,,,ネロ,2011103722,ヒドゥンヴェール,2016104541,エイシンフラッシュ,2007102951,,長谷川牧場,0.0,2011.0,2016.0,2007.0
2025107841,ドンナラボリオーザの2025,牝,,,ネロ,2011103722,ドンナラボリオーザ,2018101545,エイシンフラッシュ,2007102951,,長谷川牧場,0.0,2011.0,2018.0,2007.0
2025107840,トーセンラークの2025,牝,,,タリスマニック,000a013425,トーセンラーク,2012105999,アルデバランII,000a010541,,長谷川牧場,0.0,2013.0,2012.0,1998.0
2025107839,シャイニングアローの2025,牝,,,ダノングッド,2012105586,シャイニングアロー,2013104904,キンシャサノキセキ,2003110212,,長谷川牧場,0.0,2012.0,2013.0,2003.0
2025107838,バイクミューズの2025,牡,,,ケープブランコ,000a011b06,バイクミューズ,2019106537,ダノンレジェンド,2010110102,,徳重実幸,0.0,2007.0,2019.0,2010.0
2025107837,クライベイビーの2025,牡,,,ケープブランコ,000a011b06,クライベイビー,2014105271,ハーツクライ,2001103038,,徳重実幸,0.0,2007.0,2014.0,2001.0
2025107836,リーチザプリンセスの2025,牡,,,ネロ,2011103722,リーチザプリンセス,2016109122,リーチザクラウン,2006102923,,徳重正幸,0.0,2011.0,2016.0,2006.0
2025107835,オオシマアジサイの2025,牡,,,ホッコータルマエ,2009100921,オオシマアジサイ,2018103019,ノヴェリスト,000a012230,,神野生男,0.0,2009.0,2018.0,2009.0
2025107834,カシノピアレスの2025,牝,,,ネロ,2011103722,カシノピアレス,2017109144,エスケンデレヤ,000a012cc0,,柏木務,0.0,2011.0,2017.0,2007.0
2025107833,カシノニケの2025,牡,,,ネロ,2011103722,カシノニケ,2020109142,デクラレーションオブウォー,000a0136f6,,柏木務,0.0,2011.0,2020.0,2009.0
2025107832,カシノインカローズの2025,牝,,,ケープブランコ,000a011b06,カシノインカローズ,2009101813,キングヘイロー,1995104427,,柏木務,0.0,2007.0,2009.0,1995.0
2025107831,マルラニビスティーの2025,牝,,,テーオーヘリオス,2012110058,マルラニビスティー,2006103153,ダンスインザダーク,1993109188,,吉野新作,0.0,2012.0,2006.0,1993.0
2025107830,ノーブルオーキッドの2025,牡,,,ウルトラカイザー,2008104671,ノーブルオーキッド,2019100077,シニスターミニスター,000a011099,,吉野新作,0.0,2008.0,2019.0,2003.0
2025107829,ディープアントスの2025,牡,,,トビーズコーナー,000a011fed,ディープアントス,2012103034,ディープインパクト,2002100816,,吉野新作,0.0,2008.0,2012.0,2002.0
2025107828,オリエンタルローズの2025,牡,,,トビーズコーナー,000a011fed,オリエンタルローズ,2013103034,ゴールドヘイロー,1997101264,,吉野新作,0.0,2008.0,2013.0,1997.0
2025107827,イランカラプテの2025,牝,,,トビーズコーナー,000a011fed,イランカラプテ,2015101854,アドマイヤマックス,1999107004,,吉野新作,0.0,2008.0,2015.0,1999.0
2025107826,メイショウセグレタの2025,牡,,,ネロ,2011103722,メイショウセグレタ,2013103485,アグネスデジタル,1997110025,,ホースファームＪｉｎｍｕ,0.0,2011.0,2013.0,1997.0
2025107825,スマイルハライトの2025,牡,,,ダノングッド,2012105586,スマイルハライト,2018103400,バトルプラン,000a0118e8,,ホースファームＪｉｎｍｕ,0.0,2012.0,2018.0,2005.0
2025107824,メジャーシャルマンの2025,牝,,,ネロ,2011103722,メジャーシャルマン,2015105049,ダイワメジャー,2001103114,,橋口幸一郎,0.0,2011.0,2015.0,2001.0
2025107823,ウインソリティアの2025,牡,,,ワンアンドオンリー,2011105072,ウインソリティア,2015100238,ステイゴールド,1994108729,,橋口幸一郎,0.0,2011.0,2015.0,1994.0
2025107822,ファルコンレイナの2025,牡,,,ユニコーンライオン,2016110103,ファルコンレイナ,2015102851,ロードカナロア,2008103552,,土屋牧場,0.0,2016.0,2015.0,2008.0
2025107821,エアエマイユの2025,牝,,,ネロ,2011103722,エアエマイユ,2013105398,ジャングルポケット,1998101786,,土屋牧場,0.0,2011.0,2013.0,1998.0
2025107820,ナムラダンサーの2025,牡,,,ケープブランコ,000a011b06,ナムラダンサー,2009102176,サクラバクシンオー,1989108341,,田上雄二,0.0,2007.0,2009.0,1989.0
2025107819,クロヅルストーリーの2025,牡,,,ケープブランコ,000a011b06,クロヅルストーリー,2015109119,ストロングリターン,2006102934,,田上雄二,0.0,2007.0,2015.0,2006.0
2025107818,イイジャンの2025,牡,,,エーシンシャラク,2008104011,イイジャン,2009101503,アドマイヤコジーン,1996106512,,木下俊満,0.0,2008.0,2009.0,1996.0
2025107817,ヘブンリーフレグランスの2025,牝,,,フォーウィールドライブ,000a01b93e,ヘブンリーフレグランス,000a019464,Dream Ahead,000a013cf4,,よかうまプロダクション,0.0,2017.0,2015.0,2008.0
2025107816,シゲルリジの2025,牡,,,スクワートルスクワート,000a000da4,シゲルリジ,2018100936,シニスターミニスター,000a011099,,宮村美賀子,0.0,1998.0,2018.0,2003.0
2025107815,ライトインパリスの2025,牡,,,ルヴァンスレーヴ,2015104189,ライトインパリス,000a013e43,Aussie Rules,000a0116bf,,本田博代壽,0.0,2015.0,2012.0,2003.0
2025107814,カシノディーバの2025,牡,,,ロードバリオス,2005104227,カシノディーバ,2021109120,バゴ,2001190004,,本田博代壽,0.0,2005.0,2021.0,2001.0
2025107813,ローランダーの2025,牝,,,サリオス,2017105327,ローランダー,2017109130,トゥザグローリー,2007103265,,本田土寿,0.0,2017.0,2017.0,2007.0
2025107812,レッドランタンの2025,牡,,,アールスター,2015100969,レッドランタン,2012105307,オレハマッテルゼ,2000101550,,本田土寿,0.0,2015.0,2012.0,2000.0
2025107811,モンピュアの2025,牝,,,コパノチャーリー,2012106358,モンピュア,2006110033,Montjeu,1996190001,,本田土寿,0.0,2012.0,2006.0,1996.0
2025107810,トウケイサクラの2025,牡,,,サリオス,2017105327,トウケイサクラ,2010101442,シンボリクリスエス,1999110099,,本田土寿,0.0,2017.0,2010.0,1999.0
2025107809,コチョウサンの2025,牡,,,アレスバローズ,2012102017,コチョウサン,2011102006,クロフネ,1998110135,,本田土寿,0.0,2012.0,2011.0,1998.0
2025107808,カシノティーダの2025,牝,,,ファインニードル,2013100612,カシノティーダ,2016109123,ケイムホーム,000a0108d1,,本田土寿,0.0,2013.0,2016.0,1999.0
2025107807,タケノペガサスの2025,牡,,,ロードバリオス,2005104227,タケノペガサス,2011105596,サウスヴィグラス,1996110138,,竹原孝昭,0.0,2005.0,2011.0,1996.0
2025107806,キンカイレイアの2025,牡,,,アレスバローズ,2012102017,キンカイレイア,2018109124,ラブイズブーシェ,2009101075,,竹原孝昭,0.0,2012.0,2018.0,2009.0
2025107805,リリーミストレスの2025,牝,,,ワンアンドオンリー,2011105072,リリーミストレス,2020110143,Tapwrit,000a0139d5,,ストームファームコーポレーション,0.0,2011.0,2020.0,2014.0
2025107804,ライトシャワーの2025,牝,,,ネロ,2011103722,ライトシャワー,2018109122,ゴールスキー,2007102676,,ストームファームコーポレーション,0.0,2011.0,2018.0,2007.0
2025107803,タイニーマイスの2025,牝,,,ネロ,2011103722,タイニーマイス,2015109106,スズカマンボ,2001103890,,ストームファームコーポレーション,0.0,2011.0,2015.0,2001.0
2025107802,シャーモーザの2025,牝,,,ヨシダ,2014106077,シャーモーザ,2021101670,タリスマニック,000a013425,,ストームファームコーポレーション,0.0,2014.0,2021.0,2013.0
2025107801,シャンデルの2025,牝,,,ルヴァンスレーヴ,2015104189,シャンデル,2020102875,マジェスティックウォリアー,000a011e9c,,ストームファームコーポレーション,0.0,2015.0,2020.0,2005.0
2025107800,エンジェルユーの2025,牡,,,パレスマリス,000a014a1a,エンジェルユー,2013104148,ディープインパクト,2002100816,,ストームファームコーポレーション,0.0,2010.0,2013.0,2002.0
2025107799,ツキミチャンの2025,牝,,,コパノチャーリー,2012106358,ツキミチャン,2011106417,フジキセキ,1992109618,,坂本トニアシュタール,0.0,2012.0,2011.0,1992.0
2025107798,ハードデイズナイトの2025,牡,,,ネロ,2011103722,ハードデイズナイト,2010102670,サウスヴィグラス,1996110138,,片山ファーム,0.0,2011.0,2010.0,1996.0
